cluster,gene
C3 SalivaryGland,ECRG4
C3 SalivaryGland,CHRDL2
C3 SalivaryGland,ZNF467
C3 SalivaryGland,GPR132
C3 SalivaryGland,TLCD3B
C3 SalivaryGland,EGFL7
C3 SalivaryGland,PTP4A3
C3 SalivaryGland,NSDHL
C3 SalivaryGland,FARSA
C3 SalivaryGland,GON7
C3 SalivaryGland,PEBP4
C3 SalivaryGland,SDC1
C3 SalivaryGland,TLL1
C3 SalivaryGland,DNMT3B
C3 SalivaryGland,HSBP1L1
C3 SalivaryGland,CTSH
C3 SalivaryGland,FMO2
C3 SalivaryGland,AGT
C3 SalivaryGland,ETV2
C3 SalivaryGland,IGFBP4
C3 SalivaryGland,PASK
C3 SalivaryGland,SRRM3
C3 SalivaryGland,FGF7
C3 SalivaryGland,TSPAN10
C3 SalivaryGland,CFD
C3 SalivaryGland,MYL3
C3 SalivaryGland,IRX6
C3 SalivaryGland,PLPP3
C3 SalivaryGland,H3C10
C3 SalivaryGland,EVA1A
C3 SalivaryGland,SRPX
C3 SalivaryGland,CHODL
C3 SalivaryGland,CYP2C9
C3 SalivaryGland,LDB2
C3 SalivaryGland,C1QA
C3 SalivaryGland,MTUS2
C3 SalivaryGland,CA2
C3 SalivaryGland,CP
C3 SalivaryGland,MPND
C3 SalivaryGland,C5orf30
C3 SalivaryGland,ZNF79
C3 SalivaryGland,SLC2A12
C3 SalivaryGland,QPRT
C3 SalivaryGland,NDRG2
C3 SalivaryGland,PPP1R1B
C3 SalivaryGland,SRGAP2B
C3 SalivaryGland,CSTA
C3 SalivaryGland,SPX
C3 SalivaryGland,SMOC1
C3 SalivaryGland,KCNE4
C3 SalivaryGland,TSPAN15
C3 SalivaryGland,EVI2B
C3 SalivaryGland,NRG2
C3 SalivaryGland,ANKRD65
C3 SalivaryGland,GCK
C3 SalivaryGland,GPR65
C3 SalivaryGland,PEX5
C3 SalivaryGland,TNFSF13B
C3 SalivaryGland,PMF1-BGLAP
C3 SalivaryGland,ANKRD7
C3 SalivaryGland,VMO1
C3 SalivaryGland,ARHGEF15
C3 SalivaryGland,FABP2
C3 SalivaryGland,EEF1D
C3 SalivaryGland,LRRC61
C3 SalivaryGland,WASF3
C3 SalivaryGland,CCDC138
C3 SalivaryGland,VIL1
C3 SalivaryGland,DLX6
C3 SalivaryGland,ESS2
C3 SalivaryGland,RNF24
C3 SalivaryGland,MNS1
C3 SalivaryGland,C5orf38
C3 SalivaryGland,BBOF1
C3 SalivaryGland,RSPO3
C3 SalivaryGland,S100B
C3 SalivaryGland,LRRC36
C3 SalivaryGland,ADAMDEC1
C3 SalivaryGland,THEMIS2
C3 SalivaryGland,AAMDC
C3 SalivaryGland,ZNF260
C3 SalivaryGland,ANAPC13
C3 SalivaryGland,ACADS
C3 SalivaryGland,ELANE
C3 SalivaryGland,LHPP
C3 SalivaryGland,MAL
C3 SalivaryGland,UBE2R2
C3 SalivaryGland,NRXN3
C3 SalivaryGland,SLC29A3
C3 SalivaryGland,PLCXD3
C3 SalivaryGland,BST2
C3 SalivaryGland,PYCARD
C3 SalivaryGland,MFSD13A
C3 SalivaryGland,ODF2
C3 SalivaryGland,CD36
C3 SalivaryGland,RILP
C3 SalivaryGland,ZNF695
C3 SalivaryGland,ART5
C3 SalivaryGland,HSPB6
C3 SalivaryGland,RNASE1
C3 SalivaryGland,NRXN2
C3 SalivaryGland,NTHL1
C3 SalivaryGland,ZNF596
C3 SalivaryGland,PRIMPOL
C3 SalivaryGland,ADAMTS12
C3 SalivaryGland,CCL2
C3 SalivaryGland,SH3KBP1
C3 SalivaryGland,NTRK2
C3 SalivaryGland,NAGS
C3 SalivaryGland,CARD9
C3 SalivaryGland,GHR
C3 SalivaryGland,PSD4
C3 SalivaryGland,ATF7-NPFF
C3 SalivaryGland,FGF10
C3 SalivaryGland,PXYLP1
C3 SalivaryGland,EFNA1
C3 SalivaryGland,MINK1
C3 SalivaryGland,PGM5
C3 SalivaryGland,ZNF395
C3 SalivaryGland,PRRT1
C3 SalivaryGland,FGFR3
C3 SalivaryGland,ADHFE1
C3 SalivaryGland,VPS37D
C3 SalivaryGland,FAM89A
C3 SalivaryGland,PRIM1
C3 SalivaryGland,MC1R
C3 SalivaryGland,ANKRD52
C3 SalivaryGland,TIE1
C3 SalivaryGland,SERF1A
C3 SalivaryGland,PEX11A
C3 SalivaryGland,OXER1
C6 Synovium,DEFB1
C6 Synovium,HBEGF
C6 Synovium,LCN2
C6 Synovium,GJB6
C6 Synovium,ERRFI1
C6 Synovium,RGCC
C6 Synovium,MT1G
C6 Synovium,GPR1
C6 Synovium,EFNB2
C6 Synovium,PHLDA2
C6 Synovium,TWISTNB
C6 Synovium,SAA1
C6 Synovium,HTRA4
C6 Synovium,RBPMS2
C6 Synovium,MT1H
C6 Synovium,IP6K3
C6 Synovium,SERPINA1
C6 Synovium,PGF
C6 Synovium,CLIC5
C6 Synovium,CRTAC1
C6 Synovium,FABP3
C6 Synovium,COL22A1
C6 Synovium,GPR183
C6 Synovium,ITGA6
C6 Synovium,PMAIP1
C6 Synovium,F5
C6 Synovium,TSPAN7
C6 Synovium,RELL1
C6 Synovium,CD55
C6 Synovium,HTRA1
C6 Synovium,ITGB8
C6 Synovium,TRIM36
C6 Synovium,COL9A3
C6 Synovium,FXYD6
C6 Synovium,BMP6
C6 Synovium,GJB2
C6 Synovium,DAPK1
C6 Synovium,GPRC5A
C6 Synovium,SV2B
C6 Synovium,NTN4
C6 Synovium,GDF5
C6 Synovium,ENPP1
C6 Synovium,MTUS2
C6 Synovium,SLC17A9
C6 Synovium,MET
C6 Synovium,MMP3
C6 Synovium,SEMA3A
C6 Synovium,INHBA
C6 Synovium,HES1
C6 Synovium,TIMP3
C6 Synovium,MYPN
C6 Synovium,DNASE1L3
C6 Synovium,ICA1
C6 Synovium,HHIP
C6 Synovium,SHANK2
C6 Synovium,FAM49A
C6 Synovium,C10orf105
C6 Synovium,PCSK6
C6 Synovium,SLC9A3R1
C6 Synovium,SEMA5A
C6 Synovium,CAPS
C6 Synovium,DAW1
C6 Synovium,NECTIN4
C6 Synovium,GABRA4
C6 Synovium,SELP
C6 Synovium,GPX3
C6 Synovium,SPARCL1
C6 Synovium,OLFM3
C6 Synovium,NTF3
C6 Synovium,EFHD2
C6 Synovium,YWHAH
C6 Synovium,SNAI1
C6 Synovium,MAL
C6 Synovium,EDN3
C6 Synovium,USP2
C6 Synovium,PPP1R1A
C6 Synovium,GPRC5C
C6 Synovium,AK1
C6 Synovium,PLEKHA1
C6 Synovium,CLUL1
C6 Synovium,RGS16
C6 Synovium,C1orf167
C6 Synovium,MMP1
C6 Synovium,SMIM14
C6 Synovium,SGK1
C6 Synovium,TSPAN12
C6 Synovium,KLF4
C6 Synovium,THBD
C6 Synovium,CASQ2
C6 Synovium,C15orf48
C6 Synovium,SYTL3
C6 Synovium,MAPK7
C6 Synovium,ADAMTSL2
C6 Synovium,APOB
C6 Synovium,SIX3
C6 Synovium,BTBD16
C6 Synovium,C11orf96
C6 Synovium,PRG4
C6 Synovium,MTFR2
C6 Synovium,EREG
C6 Synovium,B3GNT3
C6 Synovium,DYSF
C6 Synovium,S100A3
C6 Synovium,UCP2
C6 Synovium,HSD3B7
C6 Synovium,MRAP2
C6 Synovium,GLYATL2
C6 Synovium,RASGRP2
C6 Synovium,ADGRG2
C6 Synovium,ARAP2
C6 Synovium,BCAT1
C6 Synovium,CHST2
C6 Synovium,SLC7A8
C6 Synovium,TPST2
C6 Synovium,CIT
C6 Synovium,BTG2
C6 Synovium,P2RX5
C6 Synovium,VWC2
C6 Synovium,CRIP1
C6 Synovium,BIRC7
C6 Synovium,TGFB2
C6 Synovium,PTHLH
C6 Synovium,AMTN
C6 Synovium,GLYATL1
C6 Synovium,TPPP3
C6 Synovium,STEAP3
C6 Synovium,TCIM
C6 Synovium,UAP1
C6 Synovium,CSN1S1
C6 Synovium,NDP
C6 Synovium,GRAMD1B
C6 Synovium,GULP1
C6 Synovium,PPP4R4
C6 Synovium,FAM180A
C6 Synovium,CCDC151
C6 Synovium,B9D1
C6 Synovium,CAV1
C6 Synovium,RASGEF1B
C6 Synovium,BATF2
C6 Synovium,SRPK3
C6 Synovium,UST
C6 Synovium,SYT17
C6 Synovium,MT1X
C6 Synovium,CD163L1
C6 Synovium,SLC29A1
C6 Synovium,ABCC6
C6 Synovium,TSTD1
C6 Synovium,MT2A
C6 Synovium,LIMS2
C6 Synovium,MT1F
C6 Synovium,SLC1A1
C6 Synovium,SLC7A2
C6 Synovium,GRK5
C6 Synovium,FRMD3
C6 Synovium,TENT5B
C6 Synovium,VGLL2
C6 Synovium,SYNGR2
C6 Synovium,CRYM
C6 Synovium,RIC3
C6 Synovium,RAD51AP2
C6 Synovium,VPS13A
C6 Synovium,CPNE4
C6 Synovium,CXCL8
C6 Synovium,KIAA0408
C6 Synovium,DLX3
C6 Synovium,GOLGA7B
C6 Synovium,MAGI1
C6 Synovium,RPH3AL
C6 Synovium,ZBTB7C
C6 Synovium,C17orf58
C6 Synovium,TMEM100
C6 Synovium,PKP3
C6 Synovium,B4GALNT3
C6 Synovium,TOX3
C6 Synovium,H2AW
C6 Synovium,SLC45A1
C6 Synovium,SEC11C
C6 Synovium,ZNF365
C6 Synovium,AC004151.1
C6 Synovium,SCUBE1
C6 Synovium,TBXAS1
C6 Synovium,SLC39A14
C6 Synovium,MGAT3
C6 Synovium,AXL
C6 Synovium,INO80C
C6 Synovium,CLVS2
C6 Synovium,HSPB1
C6 Synovium,PCK1
C6 Synovium,SOX5
C6 Synovium,ITPRIP
C6 Synovium,TRIM15
C6 Synovium,GALNT12
C6 Synovium,GFPT2
C6 Synovium,RGS2
C6 Synovium,EZR
C6 Synovium,MAP3K7CL
C6 Synovium,PRRT4
C6 Synovium,EMP3
C6 Synovium,SLC9A3R2
C6 Synovium,TSPAN15
C6 Synovium,SLC2A1
C6 Synovium,NPW
C6 Synovium,ZNF385B
C6 Synovium,RERG
C6 Synovium,MAPKAPK3
C6 Synovium,IREB2
C6 Synovium,CBLN2
C6 Synovium,RGS7BP
C6 Synovium,SEMA3C
C6 Synovium,ZNF385A
C6 Synovium,LFNG
C6 Synovium,H2BC11
C6 Synovium,PDGFC
C6 Synovium,ST14
C6 Synovium,CNTNAP3B
C6 Synovium,CDKN2D
C6 Synovium,CCL20
C6 Synovium,TNF
C6 Synovium,MAP3K8
C6 Synovium,RIPPLY2
C6 Synovium,TRIM7
C6 Synovium,CD68
C6 Synovium,GABRB1
C6 Synovium,PNP
C6 Synovium,KCNQ3
C6 Synovium,LNP1
C6 Synovium,TRHDE
C6 Synovium,DACT2
C6 Synovium,FRY
C6 Synovium,SKIL
C6 Synovium,ENPP4
C6 Synovium,MTSS1
C6 Synovium,ITGBL1
C6 Synovium,XYLT1
C6 Synovium,ECRG4
C6 Synovium,FAM167A
C6 Synovium,TMEM151A
C6 Synovium,NOL3
C6 Synovium,DCBLD1
C6 Synovium,VEGFC
C6 Synovium,KCNN4
C6 Synovium,ABCA7
C6 Synovium,MISP3
C6 Synovium,HAS1
C6 Synovium,EML1
C6 Synovium,STX1A
C6 Synovium,ACYP1
C6 Synovium,DIRAS1
C6 Synovium,ULBP2
C6 Synovium,VAMP8
C6 Synovium,STK38L
C6 Synovium,RASSF7
C6 Synovium,H2AC6
C6 Synovium,NDUFA4L2
C6 Synovium,TMEM196
C6 Synovium,ACP5
C6 Synovium,TNFSF15
C6 Synovium,UGP2
C6 Synovium,AGAP2
C6 Synovium,NRXN1
C6 Synovium,SUSD4
C6 Synovium,IKZF1
C6 Synovium,FERMT3
C6 Synovium,KIF5A
C6 Synovium,GPR153
C6 Synovium,CLU
C6 Synovium,SNN
C6 Synovium,LINGO1
C6 Synovium,THSD7A
C6 Synovium,SORBS2
C6 Synovium,MT1E
C6 Synovium,KLF2
C6 Synovium,ERBB4
C6 Synovium,ARHGAP44
C6 Synovium,CTTNBP2
C6 Synovium,NGEF
C6 Synovium,BCR
C6 Synovium,CATSPER1
C6 Synovium,EGF
C6 Synovium,MT1M
C6 Synovium,ANO5
C6 Synovium,ZDHHC2
C6 Synovium,ARNTL2
C6 Synovium,AVPI1
C6 Synovium,SIPA1L1
C6 Synovium,TBC1D2
C6 Synovium,KLHL32
C6 Synovium,MOB3B
C6 Synovium,RCOR2
C6 Synovium,FKBP1B
C6 Synovium,AOC2
C6 Synovium,ACSS1
C6 Synovium,FN1
C6 Synovium,ADAMTSL1
C6 Synovium,MAP7
C6 Synovium,ZMYND10
C6 Synovium,BDKRB1
C6 Synovium,OR1A1
C6 Synovium,ARL4D
C6 Synovium,CPNE5
C6 Synovium,CD69
C6 Synovium,GAB2
C6 Synovium,WDR25
C6 Synovium,ADRA1B
C6 Synovium,CD14
C6 Synovium,CD9
C6 Synovium,CREB5
C6 Synovium,TMEM37
C6 Synovium,CITED2
C6 Synovium,PLP2
C6 Synovium,SULT4A1
C6 Synovium,FGR
C6 Synovium,TSPAN1
C6 Synovium,MAPRE3
C6 Synovium,TRNP1
C6 Synovium,LY6D
C6 Synovium,DMPK
C6 Synovium,ZDHHC12
C6 Synovium,CNTNAP3
C6 Synovium,BID
C6 Synovium,BMERB1
C6 Synovium,SHTN1
C6 Synovium,SYNGR3
C6 Synovium,LYSMD2
C6 Synovium,SH3BGRL3
C6 Synovium,STAC2
C6 Synovium,ACYP2
C6 Synovium,RTN1
C6 Synovium,GSAP
C6 Synovium,PCDHGA3
C6 Synovium,SYNPO
C6 Synovium,ADAMTS6
C6 Synovium,RCAN1
C6 Synovium,FAH
C6 Synovium,EPB41L1
C6 Synovium,CYP4F11
C6 Synovium,TSLP
C6 Synovium,ABCA3
C6 Synovium,DGKG
C6 Synovium,SEMA3E
C6 Synovium,DYRK4
C6 Synovium,SCARA3
C6 Synovium,DUSP14
C6 Synovium,MN1
C6 Synovium,MATN1
C6 Synovium,FOXO1
C6 Synovium,SERINC2
C6 Synovium,GALNT10
C6 Synovium,CCDC110
C6 Synovium,SOX8
C6 Synovium,MARCHF2
C6 Synovium,GDPD3
C6 Synovium,FRMPD2
C6 Synovium,SLURP1
C6 Synovium,BTC
C6 Synovium,H1-3
C6 Synovium,UCN
C6 Synovium,SAMD5
C6 Synovium,TREM1
C6 Synovium,P2RX6
C6 Synovium,SLC6A9
C6 Synovium,ALDH1A3
C6 Synovium,BHLHE40
C6 Synovium,CDK2AP2
C6 Synovium,TMEM52
C6 Synovium,MTMR2
C6 Synovium,SNTB1
C6 Synovium,AMPD3
C6 Synovium,BCL2L10
C6 Synovium,NDEL1
C6 Synovium,PNMT
C6 Synovium,RAPGEF4
C6 Synovium,NDFIP1
C6 Synovium,RANBP3L
C6 Synovium,TMEM217
C6 Synovium,FGF14
C6 Synovium,IQCD
C6 Synovium,IGFBP5
C6 Synovium,SLC2A12
C6 Synovium,SAT1
C6 Synovium,ESPL1
C6 Synovium,PKP1
C6 Synovium,TPD52L1
C6 Synovium,CD164
C6 Synovium,CNFN
C6 Synovium,CD300C
C6 Synovium,RBM11
C6 Synovium,OGDH
C6 Synovium,PPP1R14C
C6 Synovium,TSC22D3
C6 Synovium,SSBP4
C6 Synovium,DNAAF3
C6 Synovium,ANK3
C6 Synovium,ARC
C6 Synovium,SELL
C6 Synovium,SYBU
C6 Synovium,DLX4
C6 Synovium,MYZAP
C6 Synovium,CHPF
C6 Synovium,MFSD6
C6 Synovium,GPER1
C6 Synovium,PROCR
C6 Synovium,H2BC4
C6 Synovium,HIP1
C6 Synovium,TTC9
C6 Synovium,DENND3
C6 Synovium,RRAS
C6 Synovium,FLNB
C6 Synovium,RGS6
C6 Synovium,H2BC21
C6 Synovium,DMKN
C6 Synovium,RGS10
C6 Synovium,CYP26B1
C6 Synovium,CLDND2
C6 Synovium,SFTPD
C6 Synovium,KIF22
C6 Synovium,TMOD1
C6 Synovium,C6orf132
C6 Synovium,GLRB
C6 Synovium,KCNK3
C6 Synovium,GLCCI1
C6 Synovium,TBPL1
C6 Synovium,AGFG1
C6 Synovium,DAP
C6 Synovium,FBP1
C6 Synovium,NRBF2
C6 Synovium,SMPD2
C6 Synovium,DUSP10
C6 Synovium,PPP1CC
C6 Synovium,ITGA3
C6 Synovium,EPS8L2
C6 Synovium,ALCAM
C6 Synovium,AJM1
C6 Synovium,TUFT1
C6 Synovium,EHD3
C6 Synovium,TMEM255B
C6 Synovium,ADAMTS5
C6 Synovium,ADAMTS16
C6 Synovium,THEM6
C6 Synovium,LRRC73
C6 Synovium,FAM228A
C6 Synovium,HSD17B13
C6 Synovium,MAPK3
C6 Synovium,MAPK15
C6 Synovium,ORAI3
C6 Synovium,ADTRP
C6 Synovium,PPM1L
C6 Synovium,BEGAIN
C6 Synovium,PRR36
C6 Synovium,ARVCF
C6 Synovium,KRT31
C6 Synovium,PKIA
C6 Synovium,UBAP1
C6 Synovium,COQ10B
C6 Synovium,CRYL1
C6 Synovium,P2RY2
C6 Synovium,SEMA3G
C6 Synovium,CRIP2
C6 Synovium,C15orf65
C6 Synovium,MYF6
C6 Synovium,SEMA6D
C6 Synovium,ARL2
C6 Synovium,C15orf39
C6 Synovium,PTGER2
C6 Synovium,CBFA2T3
C6 Synovium,PFKP
C6 Synovium,FAM174A
C6 Synovium,MGLL
C6 Synovium,AQP7
C6 Synovium,EPHA6
C6 Synovium,H4C5
C6 Synovium,ADGRE5
C6 Synovium,CXXC5
C6 Synovium,C9orf50
C6 Synovium,CHST3
C6 Synovium,DEPP1
C6 Synovium,C14orf28
C6 Synovium,EHD4
C6 Synovium,AZU1
C6 Synovium,INPP4B
C6 Synovium,HES6
C6 Synovium,NRL
C6 Synovium,PTPN22
C6 Synovium,GDPD5
C6 Synovium,CXCL6
C6 Synovium,BBS12
C6 Synovium,ADPRH
C6 Synovium,GPSM3
C6 Synovium,P2RX7
C6 Synovium,AC002316.1
C6 Synovium,ADAM10
C6 Synovium,FAM110C
C6 Synovium,MERTK
C6 Synovium,MCAM
C6 Synovium,BCL7B
C6 Synovium,MAP7D3
C6 Synovium,CEP85L
C6 Synovium,S100A4
C6 Synovium,CYSTM1
C6 Synovium,ZSCAN1
C6 Synovium,NR1H2
C6 Synovium,ADIPOR1
C6 Synovium,PNPLA2
C6 Synovium,STBD1
C6 Synovium,SNCA
C6 Synovium,LAMA5
C6 Synovium,CLDN5
C6 Synovium,ADAM9
C6 Synovium,RAC2
C6 Synovium,PAQR5
C6 Synovium,OSTF1
C6 Synovium,VAMP3
C6 Synovium,FAM214B
C6 Synovium,H2AC19
C6 Synovium,SLC25A39
C6 Synovium,PCSK1N
C6 Synovium,RTN4RL1
C6 Synovium,AL928654.3
C6 Synovium,DDAH1
C6 Synovium,TEC
C6 Synovium,VSTM2L
C6 Synovium,ARRB1
C6 Synovium,CAV3
C6 Synovium,DMRTA1
C6 Synovium,PTGER1
C6 Synovium,SMS
C6 Synovium,MPZL2
C6 Synovium,BATF3
C6 Synovium,FGF10
C6 Synovium,IGSF8
C6 Synovium,SH3TC1
C6 Synovium,HAGH
C6 Synovium,SPEG
C6 Synovium,FAM219A
C6 Synovium,ENDOD1
C6 Synovium,CCDC153
C6 Synovium,LYN
C6 Synovium,GRIA2
C6 Synovium,MINDY2
C6 Synovium,NRTN
C6 Synovium,FXYD2
C6 Synovium,EFL1
C6 Synovium,RHBDF2
C6 Synovium,RHOB
C6 Synovium,MZT1
C6 Synovium,IER2
C6 Synovium,GFRA2
C6 Synovium,BZW1
C6 Synovium,C5AR2
C6 Synovium,HMGA2
C6 Synovium,TCAIM
C6 Synovium,SBK1
C12 SalivaryGland,TRIB1
C12 SalivaryGland,MYC
C12 SalivaryGland,C1QL1
C12 SalivaryGland,SERPINE1
C12 SalivaryGland,SGK1
C12 SalivaryGland,EGR3
C12 SalivaryGland,SERTAD1
C12 SalivaryGland,C11orf96
C12 SalivaryGland,CSRNP1
C12 SalivaryGland,HMGA1
C12 SalivaryGland,IRF1
C12 SalivaryGland,NFIL3
C12 SalivaryGland,CDKN2A
C12 SalivaryGland,GFI1B
C12 SalivaryGland,ERRFI1
C12 SalivaryGland,PIM1
C12 SalivaryGland,TNC
C12 SalivaryGland,EGR2
C12 SalivaryGland,ITPRIP
C12 SalivaryGland,STC1
C12 SalivaryGland,PTGER4
C12 SalivaryGland,DNAJA1
C12 SalivaryGland,PHLDA2
C12 SalivaryGland,SLC2A3
C12 SalivaryGland,GADD45A
C12 SalivaryGland,TNFRSF12A
C12 SalivaryGland,CCL2
C12 SalivaryGland,SEMA4A
C12 SalivaryGland,NNMT
C12 SalivaryGland,NAMPT
C12 SalivaryGland,ATF3
C12 SalivaryGland,TNFRSF10D
C12 SalivaryGland,RGS16
C12 SalivaryGland,HSPA1A
C12 SalivaryGland,PHLDA1
C12 SalivaryGland,LBH
C12 SalivaryGland,ZFP36
C12 SalivaryGland,CEBPB
C12 SalivaryGland,SMIM29
C12 SalivaryGland,BTG2
C12 SalivaryGland,VMP1
C12 SalivaryGland,TUBB2A
C12 SalivaryGland,BAG3
C12 SalivaryGland,SOCS3
C12 SalivaryGland,PFKFB3
C12 SalivaryGland,MCL1
C12 SalivaryGland,RFLNB
C12 SalivaryGland,STX11
C12 SalivaryGland,UGCG
C12 SalivaryGland,ELOVL2
C12 SalivaryGland,KLF9
C12 SalivaryGland,FOS
C12 SalivaryGland,KLF10
C12 SalivaryGland,TRMT10A
C12 SalivaryGland,FOXC2
C12 SalivaryGland,SLC7A8
C12 SalivaryGland,HSPH1
C12 SalivaryGland,KIAA0040
C12 SalivaryGland,MRPS30
C12 SalivaryGland,FOSB
C12 SalivaryGland,FOXC1
C12 SalivaryGland,ZBTB21
C12 SalivaryGland,JUNB
C12 SalivaryGland,HSP90AA1
C12 SalivaryGland,EGR1
C12 SalivaryGland,ZNF444
C12 SalivaryGland,BATF3
C12 SalivaryGland,SERPINB9
C12 SalivaryGland,PALM2AKAP2
C12 SalivaryGland,AKIRIN1
C12 SalivaryGland,COQ10B
C12 SalivaryGland,ZPR1
C12 SalivaryGland,GADD45B
C12 SalivaryGland,MGAT5
C12 SalivaryGland,SOD2
C12 SalivaryGland,MMP1
C12 SalivaryGland,IER5L
C12 SalivaryGland,MRPL46
C12 SalivaryGland,MYB
C12 SalivaryGland,BCL3
C12 SalivaryGland,CDKN2B
C12 SalivaryGland,PDP2
C12 SalivaryGland,ODC1
C12 SalivaryGland,IL4R
C12 SalivaryGland,DEPP1
C12 SalivaryGland,IRF8
C12 SalivaryGland,CCL11
C12 SalivaryGland,ARID5A
C12 SalivaryGland,KCNK15
C12 SalivaryGland,WDR47
C12 SalivaryGland,LITAF
C12 SalivaryGland,DNAJB1
C12 SalivaryGland,FNIP2
C12 SalivaryGland,SLC43A2
C12 SalivaryGland,EMP1
C12 SalivaryGland,GJB6
C12 SalivaryGland,CDKN1A
C12 SalivaryGland,PDCL3
C12 SalivaryGland,DDX39A
C12 SalivaryGland,PPP2CB
C12 SalivaryGland,FRMD3
C12 SalivaryGland,KLF4
C12 SalivaryGland,CYP1B1
C12 SalivaryGland,EGLN3
C12 SalivaryGland,IL1RL1
C12 SalivaryGland,TIPARP
C12 SalivaryGland,IER3
C12 SalivaryGland,GPRC5C
C12 SalivaryGland,MAFF
C12 SalivaryGland,JUN
C12 SalivaryGland,PLA2G4A
C12 SalivaryGland,COL27A1
C12 SalivaryGland,CCN1
C12 SalivaryGland,SEC16A
C12 SalivaryGland,MEPCE
C12 SalivaryGland,FOXRED2
C12 SalivaryGland,FOSL2
C12 SalivaryGland,PDIA5
C12 SalivaryGland,DUSP1
C12 SalivaryGland,ICAM1
C12 SalivaryGland,PNPLA8
C12 SalivaryGland,PTPN4
C12 SalivaryGland,SMCO4
C12 SalivaryGland,ARAF
C12 SalivaryGland,BMF
C12 SalivaryGland,UBR7
C12 SalivaryGland,NUAK2
C12 SalivaryGland,HSPA6
C12 SalivaryGland,ARL4A
C12 SalivaryGland,LCP2
C12 SalivaryGland,ALG3
C12 SalivaryGland,FOXM1
C12 SalivaryGland,IL34
C12 SalivaryGland,NINJ1
C12 SalivaryGland,GEM
C12 SalivaryGland,NXN
C12 SalivaryGland,ARRDC4
C12 SalivaryGland,MIDN
C12 SalivaryGland,KIAA0895L
C12 SalivaryGland,CH25H
C12 SalivaryGland,ADAM19
C12 SalivaryGland,NFKBIA
C12 SalivaryGland,KLF2
C12 SalivaryGland,SNAPC5
C12 SalivaryGland,ZNF433
C12 SalivaryGland,PRDM1
C12 SalivaryGland,NECTIN2
C12 SalivaryGland,BZW2
C12 SalivaryGland,YIPF6
C12 SalivaryGland,CHML
C12 SalivaryGland,DIABLO
C12 SalivaryGland,SPATA2L
C12 SalivaryGland,EXD3
C12 SalivaryGland,TCIM
C12 SalivaryGland,PLAUR
C12 SalivaryGland,BCCIP
C12 SalivaryGland,NKAPD1
C12 SalivaryGland,TGIF1
C12 SalivaryGland,KDM6B
C12 SalivaryGland,IL32
C12 SalivaryGland,CXCL8
C12 SalivaryGland,PLK3
C12 SalivaryGland,LMNA
C12 SalivaryGland,TBC1D7
C12 SalivaryGland,TBC1D23
C12 SalivaryGland,CHST15
C12 SalivaryGland,TXNDC17
C12 SalivaryGland,TCERG1
C12 SalivaryGland,ETS2
C12 SalivaryGland,PSD3
C12 SalivaryGland,CTNNAL1
C12 SalivaryGland,ATP13A3
C12 SalivaryGland,PAPSS2
C12 SalivaryGland,BAX
C12 SalivaryGland,ATP1B1
C12 SalivaryGland,NKD2
C12 SalivaryGland,H4C5
C12 SalivaryGland,HLA-DMA
C12 SalivaryGland,DUSP14
C12 SalivaryGland,RIPOR1
C12 SalivaryGland,PPP2R3C
C12 SalivaryGland,SLA
C12 SalivaryGland,ZNF761
C12 SalivaryGland,ITPKB
C12 SalivaryGland,HLA-E
C12 SalivaryGland,B4GALT4
C12 SalivaryGland,SLC25A33
C12 SalivaryGland,STAT3
C12 SalivaryGland,PNMA1
C12 SalivaryGland,MOSPD1
C12 SalivaryGland,IL6
C12 SalivaryGland,TMEM185B
C12 SalivaryGland,SVIP
C12 SalivaryGland,SAMD4A
C12 SalivaryGland,PNRC1
C12 SalivaryGland,PLOD2
C12 SalivaryGland,PTGR1
C12 SalivaryGland,CYCS
C12 SalivaryGland,UBE2S
C12 SalivaryGland,USO1
C12 SalivaryGland,CDH5
C12 SalivaryGland,GPCPD1
C12 SalivaryGland,HERPUD2
C12 SalivaryGland,RMC1
C12 SalivaryGland,GJC1
C12 SalivaryGland,RGS4
C12 SalivaryGland,CCDC71L
C12 SalivaryGland,FUBP1
C12 SalivaryGland,CX3CL1
C12 SalivaryGland,RHOQ
C12 SalivaryGland,PTMA
C12 SalivaryGland,PAQR5
C12 SalivaryGland,CBX7
C12 SalivaryGland,WARS1
C12 SalivaryGland,CBLN2
C12 SalivaryGland,PLCB4
C12 SalivaryGland,PLK2
C12 SalivaryGland,REL
C12 SalivaryGland,CABP4
C12 SalivaryGland,RILPL2
C12 SalivaryGland,PKIG
C12 SalivaryGland,SPATA20
C12 SalivaryGland,PSME4
C12 SalivaryGland,FAS
C12 SalivaryGland,ING3
C12 SalivaryGland,ST8SIA4
C12 SalivaryGland,EGFLAM
C12 SalivaryGland,MYPN
C12 SalivaryGland,LIPC
C12 SalivaryGland,ROR2
C12 SalivaryGland,ABCB9
C12 SalivaryGland,CREM
C12 SalivaryGland,MUC12
C12 SalivaryGland,NOCT
C12 SalivaryGland,CXCL1
C12 SalivaryGland,RASGRP2
C12 SalivaryGland,MYNN
C12 SalivaryGland,LHFPL5
C12 SalivaryGland,TMC6
C12 SalivaryGland,NABP1
C12 SalivaryGland,PTPRE
C12 SalivaryGland,JUND
C12 SalivaryGland,DPP3
C12 SalivaryGland,GAB2
C12 SalivaryGland,SEMA4D
C12 SalivaryGland,GNG5
